species,year,decimalLatitude,decimalLongitude
Ariolimax columbianus,2021,40.875887,-124.077374
Ariolimax columbianus,2021,41.403241,-124.062077
Ariolimax columbianus,2021,40.87753,-124.074936
Ariolimax columbianus,2021,40.877866,-124.076646
Ariolimax columbianus,2018,37.171478,-122.223328
Ariolimax columbianus,2021,41.403519,-124.063177
Ariolimax columbianus,2021,41.401092,-124.0653
Ariolimax columbianus,2021,40.825498,-124.181555
Ariolimax columbianus,2021,40.878422,-124.078361
Ariolimax columbianus,2021,40.877211,-124.071301
Ariolimax columbianus,2021,40.68576,-124.208143
Ariolimax columbianus,2020,41.139831,-124.151117
Ariolimax columbianus,2012,41.401648,-124.065009
Ariolimax columbianus,2021,40.875195,-124.066894
Ariolimax columbianus,2021,40.894255,-124.081688
Ariolimax columbianus,2021,41.791889,-124.159181
Ariolimax columbianus,2021,40.877742,-124.076172
Ariolimax columbianus,2021,40.877728,-124.076317
Ariolimax columbianus,2021,40.869381,-124.072787
Ariolimax columbianus,2021,40.875755,-124.073569
Ariolimax columbianus,2018,40.428858,-123.96979
Ariolimax columbianus,2013,41.797428,-124.085113
Ariolimax columbianus,2018,40.879405,-124.061797
Ariolimax columbianus,2021,40.77523,-124.146661
Ariolimax columbianus,2021,40.823728,-124.036392
Ariolimax columbianus,2021,40.877704,-124.072703
Ariolimax columbianus,2021,41.124504,-124.150703
Ariolimax columbianus,2021,40.876926,-124.073642
Ariolimax columbianus,2021,40.869003,-124.069672
Ariolimax columbianus,2021,40.869053,-124.071686
Ariolimax columbianus,2021,41.269695,-124.080681
Ariolimax columbianus,2021,40.876838,-124.075455
Ariolimax columbianus,2021,40.877339,-124.075072
Ariolimax columbianus,2021,40.877134,-124.073325
Ariolimax columbianus,2021,41.401104,-124.065255
Ariolimax columbianus,2021,40.877808,-124.075058
Ariolimax columbianus,2021,40.875297,-124.070105
Ariolimax columbianus,2021,40.870133,-124.070572
Ariolimax columbianus,2021,40.877681,-124.075836
Ariolimax columbianus,2021,40.87653,-124.076028
Ariolimax columbianus,2018,40.869258,-124.069305
Ariolimax columbianus,2016,41.319921,-124.044372
Ariolimax columbianus,2021,40.876946,-124.066716
Ariolimax columbianus,2016,41.391557,-124.020781
Ariolimax columbianus,2021,40.877225,-124.075439
Ariolimax columbianus,2021,40.878866,-124.073521
Ariolimax columbianus,2021,41.358629,-124.031078
Ariolimax columbianus,2021,40.772629,-124.146572
Ariolimax columbianus,2021,40.877188,-124.067444
Ariolimax columbianus,2021,40.870402,-124.071153
Ariolimax columbianus,2021,40.877125,-124.075897
Ariolimax columbianus,2021,40.69973,-124.194038
Ariolimax columbianus,2018,40.572022,-124.25525
Ariolimax columbianus,2021,40.877388,-124.069283
Ariolimax columbianus,2021,40.877329,-124.075038
Ariolimax columbianus,2017,40.890466,-124.060011
Ariolimax columbianus,2021,40.876853,-124.073028
Ariolimax columbianus,2021,40.869735,-124.071228
Ariolimax columbianus,2021,40.877393,-124.074681
Ariolimax columbianus,2021,40.877888,-124.074225
Ariolimax columbianus,2021,40.685119,-124.215519
Ariolimax columbianus,2018,40.777463,-124.147416
Ariolimax columbianus,2021,41.140228,-124.147147
Ariolimax columbianus,2020,40.686817,-124.204852
Ariolimax columbianus,2021,40.8773,-124.07525
Ariolimax columbianus,2019,40.877327,-124.073458
Ariolimax columbianus,2018,40.777124,-124.146976
Ariolimax columbianus,2018,40.79252,-124.003368
Ariolimax columbianus,2019,40.872694,-124.072827
Ariolimax columbianus,2011,40.526802,-124.373136
Ariolimax columbianus,2021,40.871533,-124.070494
Ariolimax columbianus,2021,40.877888,-124.076622
Ariolimax columbianus,2021,41.139614,-124.148919
Ariolimax columbianus,2021,40.878679,-124.070145
Ariolimax columbianus,2021,41.384767,-124.069497
Ariolimax columbianus,2021,40.877519,-124.074773
Ariolimax columbianus,2021,40.7755,-124.146539
Ariolimax columbianus,2021,41.082504,-124.150265
Ariolimax columbianus,2021,41.082469,-124.150178
Ariolimax columbianus,2021,40.87835,-124.079898
Ariolimax columbianus,2019,41.402455,-124.061386
Ariolimax columbianus,2021,40.870595,-124.073897
Ariolimax columbianus,2021,40.8783,-124.079589
Ariolimax columbianus,2021,40.871418,-124.070442
Ariolimax columbianus,2021,41.082751,-124.150205
Ariolimax columbianus,2021,40.877258,-124.075486
Ariolimax columbianus,2021,41.790477,-124.080975
Ariolimax columbianus,2021,40.879128,-124.077267
Ariolimax columbianus,2021,41.790669,-124.082744
Ariolimax columbianus,2021,41.082694,-124.150672
Ariolimax columbianus,2021,41.812664,-124.108246
Ariolimax columbianus,2019,40.870598,-124.069298
Ariolimax columbianus,2018,40.878119,-124.078878
Ariolimax columbianus,2021,41.394658,-124.052322
Ariolimax columbianus,2021,40.876413,-124.072542
Ariolimax columbianus,2021,41.315525,-124.046394
Ariolimax columbianus,2021,41.697187,-124.097983
Ariolimax columbianus,2021,41.401817,-124.060783
Ariolimax columbianus,2021,40.877183,-124.075767
Ariolimax columbianus,2021,40.870087,-124.070617
Ariolimax columbianus,2019,40.869992,-124.066383
Ariolimax columbianus,2021,41.36639,-124.01697
Ariolimax columbianus,2021,41.359877,-124.027825
Ariolimax columbianus,2021,41.403014,-124.060714
Ariolimax columbianus,2021,41.574025,-123.542678
Ariolimax columbianus,2021,40.872462,-124.071445
Ariolimax columbianus,2021,40.877905,-124.076514
Ariolimax columbianus,2021,40.88062,-124.063494
Ariolimax columbianus,2021,41.373711,-124.013489
Ariolimax columbianus,2019,41.135078,-124.158761
Ariolimax columbianus,2021,41.403161,-124.06248
Ariolimax columbianus,2021,40.876708,-124.072617
Ariolimax columbianus,2018,41.32442,-124.037308
Ariolimax columbianus,2021,40.799888,-124.152244
Ariolimax columbianus,2021,40.878195,-124.075759
Ariolimax columbianus,2021,40.774363,-124.166205
Ariolimax columbianus,2018,40.859094,-124.049263
Ariolimax columbianus,2021,41.073396,-124.144809
Ariolimax columbianus,2021,40.870997,-124.062211
Ariolimax columbianus,2021,41.786347,-124.089517
Ariolimax columbianus,2021,40.869867,-124.072028
Ariolimax columbianus,2018,40.918347,-124.080841
Ariolimax columbianus,2019,41.135554,-124.155447
Ariolimax columbianus,2021,40.863942,-124.158111
Ariolimax columbianus,2021,40.872286,-124.072619
Ariolimax columbianus,2019,40.875307,-124.074236
Ariolimax columbianus,2021,40.878958,-124.071983
Ariolimax columbianus,2021,40.891605,-124.079467
Ariolimax columbianus,2021,41.136467,-124.155222
Ariolimax columbianus,2021,41.082344,-124.150375
Ariolimax columbianus,2021,40.875275,-124.074486
Ariolimax columbianus,2021,40.878758,-124.079558
Ariolimax columbianus,2021,40.878517,-124.079369
Ariolimax columbianus,2021,41.082366,-124.150411
Ariolimax columbianus,2021,41.08238,-124.151436
Ariolimax columbianus,2021,41.136467,-124.155222
Ariolimax columbianus,2021,41.082409,-124.15148
Ariolimax columbianus,2021,41.133584,-124.156924
Ariolimax columbianus,2021,41.214608,-124.007911
Ariolimax columbianus,2019,40.876322,-124.075516
Ariolimax columbianus,2021,40.785961,-124.182551
Ariolimax columbianus,2021,41.433445,-123.957755
Ariolimax dolichophallus,2019,36.996681,-122.056781
Ariolimax dolichophallus,2021,36.999311,-122.000108
Ariolimax dolichophallus,2019,37.035642,-122.059805
Ariolimax dolichophallus,2021,37.030552,-122.050703
Ariolimax dolichophallus,2017,37.028014,-122.055917
Ariolimax dolichophallus,2020,37.03734,-122.061342
Ariolimax dolichophallus,2021,37.051471,-122.006468
Ariolimax dolichophallus,2020,37.085786,-121.952095
Ariolimax dolichophallus,2021,36.997704,-122.049643
Ariolimax dolichophallus,2021,37.083022,-121.908028
Ariolimax dolichophallus,2020,37.001224,-122.063273
Ariolimax dolichophallus,2022,36.999686,-122.068554
Ariolimax dolichophallus,2021,37.016863,-122.036279
Ariolimax dolichophallus,2021,36.997364,-122.045508
Ariolimax dolichophallus,2021,37.05742,-122.092632
Ariolimax dolichophallus,2020,37.007214,-122.059304
Ariolimax dolichophallus,2020,36.992942,-121.99498
Ariolimax dolichophallus,2020,36.99678,-122.009001
Ariolimax dolichophallus,2020,36.995083,-121.989783
Ariolimax dolichophallus,2020,37.061608,-122.128547
Ariolimax dolichophallus,2016,37.051853,-122.085499
Ariolimax dolichophallus,2020,37.014834,-122.03945
Ariolimax dolichophallus,2019,37.009529,-121.906673
Ariolimax dolichophallus,2017,36.988772,-122.047592
Ariolimax dolichophallus,2020,37.064676,-121.985282
Ariolimax dolichophallus,2019,37.063447,-122.095597
Ariolimax dolichophallus,2019,37.064106,-122.096397
Ariolimax dolichophallus,2020,37.064984,-121.985425
Ariolimax dolichophallus,2020,37.001,-122.053422
Ariolimax dolichophallus,2018,36.991119,-121.907279
Ariolimax dolichophallus,2020,37.064758,-121.98523
Ariolimax dolichophallus,2020,37.011987,-121.906273
Ariolimax dolichophallus,2014,37.024227,-121.906338
Ariolimax dolichophallus,2017,37.090867,-122.058749
Ariolimax dolichophallus,2016,37.080642,-122.061357
Ariolimax dolichophallus,2021,37.057335,-122.092754
Ariolimax dolichophallus,2016,36.986256,-122.074484
Ariolimax dolichophallus,2020,37.185138,-122.011969
Ariolimax dolichophallus,2021,37.031728,-122.05745
Ariolimax dolichophallus,2021,36.999273,-122.063226
Ariolimax dolichophallus,2020,37.003911,-122.067469
Ariolimax dolichophallus,2006,37.041099,-122.067728
Ariolimax dolichophallus,2021,36.983341,-121.876291
Ariolimax dolichophallus,2021,36.991825,-121.988563
Ariolimax dolichophallus,2017,37.037538,-122.060902
Ariolimax dolichophallus,2021,36.991518,-122.005516
Ariolimax dolichophallus,2021,36.998371,-122.002738
Ariolimax dolichophallus,2020,36.985277,-122.103674
Ariolimax dolichophallus,2021,36.997453,-122.002573
Ariolimax dolichophallus,2020,37.068547,-122.046765
Ariolimax dolichophallus,2018,37.046061,-122.12735
Ariolimax dolichophallus,2013,37.002475,-121.999143
Ariolimax dolichophallus,2020,37.026056,-121.927217
Ariolimax dolichophallus,2016,36.992974,-122.060754
Ariolimax dolichophallus,2020,36.99706,-122.006348
Ariolimax dolichophallus,2020,36.992807,-122.063661
Ariolimax dolichophallus,2019,37.037406,-122.061828
Ariolimax dolichophallus,2021,37.062166,-122.094662
Ariolimax dolichophallus,2022,36.996329,-122.055851
Ariolimax dolichophallus,2021,36.993458,-121.906997
Ariolimax dolichophallus,2022,37.084393,-122.090493
Ariolimax dolichophallus,2022,37.057767,-122.094703
Ariolimax dolichophallus,2021,36.987505,-121.909622
Ariolimax dolichophallus,2020,36.991947,-121.987738
Ariolimax dolichophallus,2022,37.080795,-122.09063
Ariolimax dolichophallus,2022,36.992042,-122.063714
Ariolimax dolichophallus,2021,37.050453,-122.083365
Ariolimax dolichophallus,2021,37.051345,-122.084489
Ariolimax dolichophallus,2021,37.017864,-122.062194
Ariolimax dolichophallus,2019,37.033661,-122.059067
Ariolimax dolichophallus,2020,37.042189,-121.888696
Ariolimax dolichophallus,2020,36.987522,-121.906944
Ariolimax dolichophallus,2021,37.059208,-122.093438
Ariolimax dolichophallus,2022,36.996545,-121.906258
Ariolimax dolichophallus,2020,36.987086,-121.907417
Ariolimax dolichophallus,2022,37.047722,-121.893883
Ariolimax dolichophallus,2022,36.999763,-122.063439
Ariolimax dolichophallus,2022,37.06056,-122.093482
Ariolimax dolichophallus,2022,37.131386,-122.101478
Ariolimax dolichophallus,2022,36.99628,-122.05583
Ariolimax dolichophallus,2020,36.986066,-121.906149
Ariolimax dolichophallus,2022,37.05933,-122.093246
Ariolimax dolichophallus,2021,36.999812,-121.999706
Ariolimax dolichophallus,2021,36.999359,-122.00125
Ariolimax dolichophallus,2022,37.012333,-121.90635
Ariolimax dolichophallus,2022,37.010753,-121.906242
Ariolimax dolichophallus,2020,37.037411,-121.892472
Ariolimax dolichophallus,2022,37.013161,-121.906237
Ariolimax dolichophallus,2021,37.000174,-122.000205
Ariolimax dolichophallus,2021,36.999591,-121.999728
Ariolimax dolichophallus,2022,36.99158,-121.90708
Ariolimax dolichophallus,2021,36.997823,-122.001831
Ariolimax dolichophallus,2022,37.033528,-122.0597
Ariolimax dolichophallus,2021,37.053739,-121.893485
Ariolimax dolichophallus,2021,36.9985,-121.906853
Ariolimax dolichophallus,2022,36.980153,-121.902717
Ariolimax dolichophallus,2021,37.025882,-121.902565
Ariolimax dolichophallus,2021,37.023064,-121.872708
Ariolimax dolichophallus,2020,36.986692,-121.908775
Ariolimax dolichophallus,2022,36.991939,-121.907795
Ariolimax dolichophallus,2021,36.991969,-121.907716
Ariolimax dolichophallus,2020,36.986856,-121.907783
Ariolimax dolichophallus,2018,36.998569,-121.900649
Ariolimax dolichophallus,2022,37.020146,-121.90602
Ariolimax dolichophallus,2022,36.998475,-121.907463
Ariolimax dolichophallus,2022,36.998017,-121.909568
Ariolimax dolichophallus,2022,36.99336,-121.904191
Ariolimax dolichophallus,2021,36.984192,-121.904861
Ariolimax dolichophallus,2020,36.986886,-121.907289
Ariolimax dolichophallus,2022,37.010742,-121.904817
Ariolimax dolichophallus,2021,37.085812,-121.869485
Ariolimax dolichophallus,2022,37.019822,-121.880195
Ariolimax dolichophallus,2022,36.990387,-121.905326
Ariolimax dolichophallus,2022,36.995156,-121.908538
Ariolimax dolichophallus,2022,37.048406,-121.886275
Ariolimax dolichophallus,2022,37.008603,-121.914887
Ariolimax dolichophallus,2020,37.078238,-121.895721
Ariolimax dolichophallus,2022,36.996178,-122.059075
Ariolimax dolichophallus,2020,36.986739,-121.908644
Ariolimax dolichophallus,2022,37.051712,-122.085274
Ariolimax dolichophallus,2021,37.001148,-122.049735
Ariolimax dolichophallus,2021,37.041333,-122.067211
Ariolimax dolichophallus,2021,36.994342,-121.997488
Ariolimax dolichophallus,2021,37.069881,-122.034119
Ariolimax dolichophallus,2022,37.013297,-122.050392
Ariolimax dolichophallus,2022,37.042103,-122.1279
Ariolimax dolichophallus,2022,37.041656,-122.128175
Ariolimax dolichophallus,2022,37.06527,-122.033561
Ariolimax dolichophallus,2022,37.011636,-122.055472
Ariolimax dolichophallus,2022,37.055481,-122.091933
Ariolimax dolichophallus,2023,36.99615,-121.866333
Ariolimax dolichophallus,2022,37.05582,-122.092139
Ariolimax dolichophallus,2017,36.98233,-121.905127
Ariolimax dolichophallus,2023,36.996605,-121.86528
Ariolimax dolichophallus,2022,37.051072,-122.083297
Ariolimax dolichophallus,2023,37.024883,-122.053208
Ariolimax dolichophallus,2023,36.998142,-122.0577
Ariolimax dolichophallus,2023,36.9987,-122.05815
Ariolimax dolichophallus,2022,37.050267,-122.128608
Ariolimax dolichophallus,2023,36.996353,-122.064995
Ariolimax dolichophallus,2023,36.997303,-122.057525
Ariolimax dolichophallus,2023,36.997517,-121.991112
Ariolimax dolichophallus,2023,37.075664,-121.993142
Ariolimax dolichophallus,2023,36.996612,-122.056428
Ariolimax dolichophallus,2023,36.996074,-122.05799
Ariolimax dolichophallus,2023,36.997349,-122.062311
Ariolimax dolichophallus,2022,37.054328,-122.090989
Ariolimax dolichophallus,2020,36.988303,-121.908614
Ariolimax dolichophallus,2021,37.045416,-121.89795
Ariolimax dolichophallus,2020,37.071593,-122.03405
Ariolimax dolichophallus,2007,37.04999,-122.083378
Ariolimax dolichophallus,2019,37.055142,-122.096114
Ariolimax dolichophallus,2019,37.054803,-122.096267
Ariolimax dolichophallus,2021,37.059198,-122.09339
Ariolimax dolichophallus,2021,37.072886,-122.138558
Ariolimax dolichophallus,2022,37.002731,-121.906364
Ariolimax dolichophallus,2021,37.069878,-122.034469
Ariolimax dolichophallus,2021,37.047436,-121.894036
Ariolimax dolichophallus,2022,37.015214,-121.905428
Ariolimax dolichophallus,2021,37.045923,-121.897252
Ariolimax dolichophallus,2021,37.06997,-122.03408
Ariolimax dolichophallus,2022,37.009303,-121.906053
Ariolimax dolichophallus,2022,37.035739,-122.059128
Ariolimax dolichophallus,2022,37.017322,-121.905364
Ariolimax dolichophallus,2022,37.015186,-121.905106
Ariolimax dolichophallus,2021,37.07,-122.034217
Ariolimax dolichophallus,2022,37.026653,-122.023094
Ariolimax dolichophallus,2022,37.017167,-121.905456
Ariolimax dolichophallus,2022,37.013122,-121.906119
Ariolimax dolichophallus,2021,37.070053,-122.034217
Ariolimax dolichophallus,2022,37.021758,-121.904883
Ariolimax dolichophallus,2022,37.031936,-122.055564
Ariolimax dolichophallus,2022,37.06992,-122.034242
Ariolimax dolichophallus,2022,37.017222,-121.905556
Ariolimax dolichophallus,2020,37.085969,-121.95161
Ariolimax dolichophallus,2022,37.02927,-122.0514
Ariolimax dolichophallus,2022,36.987533,-121.90753
Ariolimax dolichophallus,2021,36.998172,-122.063675
Ariolimax dolichophallus,2021,36.998346,-122.003466
Ariolimax dolichophallus,2021,37.014061,-122.050144
Ariolimax dolichophallus,2021,36.997493,-122.007353
Ariolimax dolichophallus,2021,36.997803,-122.063125
Ariolimax dolichophallus,2021,36.998683,-122.064378
Ariolimax dolichophallus,2021,36.998641,-122.002565
Ariolimax dolichophallus,2022,36.999402,-122.068417
Ariolimax dolichophallus,2021,36.997578,-122.004541
Ariolimax dolichophallus,2022,36.999739,-122.068642
Ariolimax dolichophallus,2021,37.088499,-122.066965
Ariolimax dolichophallus,2021,36.998272,-122.004145
Ariolimax dolichophallus,2021,37.054684,-122.091143
Ariolimax dolichophallus,2021,36.998366,-122.003666
Ariolimax dolichophallus,2021,36.999908,-122.068245
Ariolimax dolichophallus,2021,37.013004,-122.052669
Ariolimax dolichophallus,2021,36.998229,-122.003057
Ariolimax dolichophallus,2021,37.014525,-122.055896
Ariolimax dolichophallus,2022,36.996953,-122.063558
Ariolimax dolichophallus,2022,37.038186,-122.060258
Ariolimax dolichophallus,2021,36.998402,-122.002989
Ariolimax dolichophallus,2021,36.998114,-122.003882
Ariolimax dolichophallus,2021,37.097713,-122.123675
Ariolimax dolichophallus,2021,37.014181,-122.03813
Ariolimax dolichophallus,2021,36.98075,-122.071892
Ariolimax dolichophallus,2021,37.013908,-122.05011
Ariolimax dolichophallus,2018,37.003311,-122.059508
Ariolimax dolichophallus,2014,37.042739,-122.058452
Ariolimax dolichophallus,2021,36.998363,-122.063492
Ariolimax dolichophallus,2021,37.000273,-122.000532
Ariolimax dolichophallus,2021,36.997513,-122.063719
Ariolimax dolichophallus,2021,37.053293,-122.089081
Ariolimax dolichophallus,2021,37.01472,-121.90551
Ariolimax dolichophallus,2021,37.001823,-121.906225
Ariolimax dolichophallus,2021,37.007495,-122.070258
Ariolimax dolichophallus,2021,37.004933,-121.90626
Ariolimax dolichophallus,2021,37.007665,-122.069826
Ariolimax dolichophallus,2021,37.007368,-122.070293
Ariolimax dolichophallus,2019,37.117472,-122.120286
Ariolimax dolichophallus,2021,36.997795,-122.063194
Ariolimax dolichophallus,2021,36.99704,-122.006342
Ariolimax dolichophallus,2021,36.997399,-122.006762
Ariolimax dolichophallus,2021,36.997116,-122.005288
Ariolimax dolichophallus,2021,36.99716,-122.006009
Ariolimax dolichophallus,2021,37.027245,-121.90345
Ariolimax dolichophallus,2021,36.998207,-122.003581
Ariolimax dolichophallus,2021,36.99698,-122.006236
Ariolimax dolichophallus,2021,36.997035,-122.006233
Ariolimax dolichophallus,2021,37.015858,-122.002014
Ariolimax dolichophallus,2022,36.999704,-122.068314
Ariolimax dolichophallus,2011,37.015609,-122.053841
Ariolimax dolichophallus,2021,37.088706,-121.880314
Ariolimax dolichophallus,2022,37.000095,-122.068763
Ariolimax dolichophallus,2022,37.051489,-122.085051
Ariolimax dolichophallus,2022,37.051242,-122.085159
Ariolimax dolichophallus,2021,36.996949,-122.006223
Ariolimax dolichophallus,2021,37.036258,-122.060525
Ariolimax dolichophallus,2022,37.051242,-122.085159
Ariolimax dolichophallus,2022,37.042672,-122.125319
Ariolimax dolichophallus,2022,37.051489,-122.085051
Ariolimax dolichophallus,2021,37.005967,-122.049872
Ariolimax dolichophallus,2022,37.031722,-122.062194
Ariolimax dolichophallus,2021,37.038184,-122.060679
Ariolimax dolichophallus,2021,37.045222,-121.904028
Ariolimax dolichophallus,2022,37.080315,-122.121097
Ariolimax dolichophallus,2022,37.080315,-122.121097
Ariolimax dolichophallus,2022,37.048042,-121.883705
Ariolimax dolichophallus,2021,36.993234,-121.997924
Ariolimax dolichophallus,2021,37.017102,-121.9055
Ariolimax dolichophallus,2021,36.998487,-122.063081
Ariolimax dolichophallus,2021,37.061419,-122.094237
Ariolimax dolichophallus,2021,37.047392,-121.894097
Ariolimax dolichophallus,2022,36.996012,-121.908403
Ariolimax dolichophallus,2021,37.03157,-122.059708
Ariolimax dolichophallus,2022,37.031047,-122.054864
Ariolimax dolichophallus,2022,37.031783,-122.05548
Ariolimax dolichophallus,2021,37.043802,-122.063169
Ariolimax dolichophallus,2022,37.016805,-122.037967
Ariolimax dolichophallus,2021,36.991938,-121.98758
Ariolimax dolichophallus,2022,37.060661,-122.094003
Ariolimax dolichophallus,2022,37.00129,-122.069278
Ariolimax dolichophallus,2022,36.99883,-122.055271
Ariolimax dolichophallus,2022,37.001384,-122.069279
Ariolimax dolichophallus,2022,36.996097,-122.059044
Ariolimax dolichophallus,2022,36.998605,-122.068254
Ariolimax dolichophallus,2021,37.105887,-122.051383
Ariolimax dolichophallus,2022,36.999517,-122.068524
Ariolimax dolichophallus,2022,36.999784,-122.068644
Ariolimax dolichophallus,2022,37.059434,-122.093906
Ariolimax dolichophallus,2022,37.041835,-122.068075
Ariolimax dolichophallus,2022,36.996892,-122.063836
Ariolimax dolichophallus,2022,37.035939,-122.060464
Ariolimax dolichophallus,2022,37.001882,-122.069749
Ariolimax dolichophallus,2021,36.98489,-122.040388
Ariolimax dolichophallus,2022,37.000246,-122.06881
Ariolimax dolichophallus,2022,36.996967,-122.064994
Ariolimax dolichophallus,2022,36.999638,-122.068606
Ariolimax dolichophallus,2021,37.020172,-122.087814
Ariolimax dolichophallus,2017,37.039151,-122.062547
Ariolimax dolichophallus,2022,37.036564,-122.059508
Ariolimax dolichophallus,2021,36.984045,-121.90538
Ariolimax dolichophallus,2022,37.038922,-122.062844
Ariolimax dolichophallus,2021,37.132466,-122.103265
Ariolimax dolichophallus,2021,37.049271,-122.052764
Ariolimax dolichophallus,2020,36.991888,-121.987838
Ariolimax dolichophallus,2022,36.997622,-122.056183
Ariolimax dolichophallus,2022,37.05265,-122.088775
Ariolimax dolichophallus,2022,37.003617,-121.998856
Ariolimax dolichophallus,2022,36.982537,-122.071939
Ariolimax dolichophallus,2022,37.02082,-122.046617
Ariolimax dolichophallus,2021,36.999278,-122.062967
Ariolimax dolichophallus,2022,37.032333,-122.056336
Ariolimax dolichophallus,2019,37.037319,-122.059897
Ariolimax dolichophallus,2020,37.051779,-122.086692
Ariolimax dolichophallus,2020,37.017709,-122.037602
Ariolimax dolichophallus,2022,37.053406,-122.090172
Ariolimax dolichophallus,2022,37.040981,-122.067271
Ariolimax dolichophallus,2022,37.088385,-122.067281
Ariolimax dolichophallus,2020,36.995762,-121.90691
Ariolimax dolichophallus,2022,37.038975,-122.062911
Ariolimax dolichophallus,2021,37.038442,-122.061028
Ariolimax dolichophallus,2022,37.024895,-121.903105
Ariolimax dolichophallus,2022,37.000492,-122.059997
Ariolimax dolichophallus,2020,36.993073,-122.049098
Ariolimax dolichophallus,2020,36.982019,-122.071662
Ariolimax dolichophallus,2021,36.996931,-121.906669
Ariolimax dolichophallus,2020,37.006698,-122.0005
Ariolimax dolichophallus,2022,37.001828,-122.060286
Ariolimax dolichophallus,2021,37.088242,-122.0663
Ariolimax dolichophallus,2022,37.032464,-122.05655
Ariolimax dolichophallus,2021,37.036556,-122.05935
Ariolimax dolichophallus,2020,37.014136,-121.93553
Ariolimax dolichophallus,2020,36.994847,-121.922287
Ariolimax dolichophallus,2019,37.013913,-121.997898
Ariolimax dolichophallus,2020,37.012283,-121.91877
Ariolimax dolichophallus,2019,37.014013,-121.998347
Ariolimax dolichophallus,2020,36.998143,-122.001056
Ariolimax dolichophallus,2020,36.991862,-121.907745
Ariolimax dolichophallus,2020,36.997792,-122.061997
Ariolimax dolichophallus,2022,37.012664,-122.051288
Ariolimax dolichophallus,2021,36.999541,-122.065174
Ariolimax dolichophallus,2022,37.036689,-122.059403
Ariolimax dolichophallus,2019,37.079461,-122.131394
Ariolimax dolichophallus,2020,37.058086,-122.093081
Ariolimax dolichophallus,2020,37.057285,-122.092666
Ariolimax dolichophallus,2018,37.018754,-121.904746
Ariolimax dolichophallus,2020,36.999558,-121.999375
Ariolimax dolichophallus,2021,37.031742,-122.055633
Ariolimax dolichophallus,2020,37.064012,-122.087829
Ariolimax dolichophallus,2020,37.003753,-121.905267
Ariolimax dolichophallus,2020,37.018272,-121.905456
Ariolimax dolichophallus,2022,37.084828,-121.906058
Ariolimax dolichophallus,2021,36.98327,-121.90441
Ariolimax dolichophallus,2020,36.997668,-122.00435
Ariolimax dolichophallus,2022,37.013973,-122.054712
Ariolimax dolichophallus,2020,37.03831,-122.06056
Ariolimax dolichophallus,2018,37.013692,-121.998787
Ariolimax dolichophallus,2021,36.996248,-122.068789
Ariolimax dolichophallus,2021,37.042427,-122.060788
Ariolimax dolichophallus,2022,37.036592,-122.059494
Ariolimax dolichophallus,2022,37.030781,-122.0587
Ariolimax dolichophallus,2022,37.030906,-122.059355
Ariolimax dolichophallus,2022,37.030881,-122.059555
Ariolimax dolichophallus,2022,37.031539,-122.060447
Ariolimax dolichophallus,2022,36.990562,-121.906608
Ariolimax dolichophallus,2022,37.024897,-122.05503
Ariolimax dolichophallus,2022,37.020611,-122.046639
Ariolimax dolichophallus,2022,37.044387,-122.066713
Ariolimax dolichophallus,2021,37.008788,-121.978913
Ariolimax dolichophallus,2022,37.041325,-122.067386
Ariolimax dolichophallus,2022,37.03082,-122.06015
Ariolimax dolichophallus,2022,37.031425,-122.060019
Ariolimax dolichophallus,2022,37.030242,-122.054183
Ariolimax dolichophallus,2020,37.006657,-122.000522
Ariolimax dolichophallus,2022,37.050976,-122.006613
Ariolimax dolichophallus,2022,37.039883,-122.064007
Ariolimax dolichophallus,2021,37.049596,-122.083236
Ariolimax dolichophallus,2020,36.993097,-122.049125
Ariolimax dolichophallus,2021,37.03735,-122.061158
Ariolimax dolichophallus,2021,37.01912,-122.078033
Ariolimax dolichophallus,2021,37.000072,-122.0485
Ariolimax dolichophallus,2020,36.997447,-122.00726
Ariolimax dolichophallus,2021,37.032303,-122.049255
Ariolimax dolichophallus,2022,37.051839,-122.086656
Ariolimax dolichophallus,2021,37.007646,-121.976781
Ariolimax dolichophallus,2021,37.017697,-122.037719
Ariolimax dolichophallus,2022,36.99485,-121.920045
Ariolimax dolichophallus,2021,37.053683,-122.090201
Ariolimax dolichophallus,2021,37.088716,-122.0667
Ariolimax dolichophallus,2021,36.998887,-122.004607
Ariolimax dolichophallus,2022,37.05645,-122.092536
Ariolimax dolichophallus,2022,36.990428,-121.906937
Ariolimax dolichophallus,2022,36.999658,-121.906528
Ariolimax dolichophallus,2021,36.989697,-122.011292
Ariolimax dolichophallus,2022,37.060742,-122.093925
Ariolimax dolichophallus,2022,37.078052,-122.087247
Ariolimax dolichophallus,2020,36.990256,-122.015939
Ariolimax dolichophallus,2021,36.972113,-122.069263
Ariolimax dolichophallus,2022,37.088484,-122.067074
Ariolimax dolichophallus,2019,37.045208,-122.058258
Ariolimax dolichophallus,2022,37.030875,-122.059044
Ariolimax dolichophallus,2020,37.031625,-122.060792
Ariolimax dolichophallus,2022,37.03162,-122.059669
Ariolimax dolichophallus,2021,36.995256,-122.06406
Ariolimax dolichophallus,2022,37.031014,-122.059303
Ariolimax dolichophallus,2022,37.03122,-122.059655
Ariolimax dolichophallus,2022,37.031486,-122.059739
Ariolimax dolichophallus,2022,36.986538,-121.907105
Ariolimax dolichophallus,2020,37.002638,-121.999968
